Id,UserId,Avatar,Author,Content,ReactionsCount,Depth,SubCommentsCount,CommentAt,,,Link postingan,https://www.instagram.com/p/DD4VIkzh5ak/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==
18005228801584349,43811339720,,alwy717,😭😭😭,1,0,0,05/05/2024 16:57,,,,
"1,80863E+16",53250908103,,ritasarisimatupang,Maa syaa Allah😭,1,0,0,05/05/2024 18:02,,,,
18041733538837552,1695472742,,melly_nurfadilah,😢😢😢😢,1,0,0,05/05/2024 18:21,,,,
18017328572515141,396301176,,aowtherapydungunterengganu,Maafkan kami wahai gaza..hanya doa dr jauh yg kami mmpu titipkn buatmu,1,0,0,05/05/2024 20:04,,,,
17997866549343641,61900562681,,sulltandanu,palestine will be free 🔥❤️🇵🇸,1,0,0,05/05/2024 20:18,,,,
18094584019417735,1186854917,,rini.msari,"HASBUNALLAH WANIKMAL WAKIIL
NIKMAL MAULA WANIKMAN NASIR
UNTUK SEMUA SAUDARA2 KAMI YANG TERDZALIMI DI BUMI PALESTINAMU YA ALLAH YA RASULULLAH
FREEDOM PALESTINE ALLAHUAKBAR ALLAHUMMA AAMIIN🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
ALLAHUMMANSYUR IKHWANANAL MUSLIMINA WAL MUJAHIDINA FII FILISTIN FREEDOM PALESTINE🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
IHZIMIL YAHUDA WA ZALZILHUM YA QOWIYYU
YA AZIZ FREEDOM PALESTINE ALLAHUAKBAR🇵🇸🇵🇸🇵🇸
ALLAHUMMA A'IZZAL ISLAMA WAL MUSLIMIN
WA ADZILLA SYIRKA WAL MUSYRIKIN
WA DAMMIR A'DDA ADDIN
WAHMI HAUZATAL ISLAMI WAJMA' KALIMATAL MUSLIMINA ALAL HAQQI YA ROBBAL 'ALAMIN
ALLAHUMMA ROBBANA AZZA JAARUK
WA JALLA TSANAUK
WA TAQODDASAT ASMAAUK
ALLAHUMMA LAA YURODDU AMRUK
WALAA YUZAMU JUNDUK
SUBHANAKA WABIHAMDIK
ALLAHUMMA A'IDIL MASJIDAL AQSO ILA RIHAABIL MUSLIMIN
WARZUQNA FIHI SHOLATAN QOBLAL MAMAT
BIROHMATIKA YA ARHAMAR ROHIMIN
FREEDOM PALESTINE YA ALLAH YA RASULULLAH
ALLAHUMMA AAMIIN🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸
#onepostonelife 
#openrafahborder 
#openrafahpalestine 
#gazaceasefirenow 
#ceasefirenow 
#feednorthgaza 
#endisraelsgenocide 
#stopgenocidepalestinians
#freepalestine🇵🇸 
#freepalestine🇵🇸❤️ 
#freepalestine 
#freegaza 
#freegaza🇵🇸❤️ 
#saverafahpalestine 
#saverafahborder 
#savegaza🇵🇸 
#savepalestine🇵🇸 
#prayforgaza 
#prayforpalestine 
#gazaceasefirenow 
#ceasefirenow 
#palestineindependent 
#palestinewillbefree 
#keepgazaconnected 
#keepgazaconnected💪🇵🇸🇵🇸🇵🇸 
#terusberisik🇦🇪 
#tetapberisik🇵🇸 
#langitbumibersaksi",1,0,0,05/05/2024 22:54,,,,
18024941039290513,4040412646,,eminacweety,Aku g bakal kuat baca puisi itu 😭😭..Gaza 😭,1,0,0,05/05/2024 23:19,,,,
18018716597223740,64359851940,,dayatnoe2102,❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,0,0,05/06/2024 6:43,,,,
18056882050601903,36974514466,,ukhti_kartikasari_,Allaahuakbar sedihnya 😭😭😭😭😭,1,0,0,05/06/2024 7:05,,,,
18002884736605895,50178406821,,wmudiar,MasyaAllah..maafkan kami yaAllah maafkan kami saudara2 di gaza😭😭,2,0,0,05/06/2024 8:42,,,,
18091373617425660,2224453459,,fitriahesti,Maafkan kami Gaza 😢 @motaz_azaiza @wizard_bisan1 @eye.on.palestine @mcgazaofficial @dr.haya.gaza,2,0,0,05/06/2024 10:37,,,,
18064044334484216,5317400955,,siskaananda21,Free Palestine,1,0,0,05/06/2024 11:42,,,,
17930848511764905,7622271968,,rinasari1277,😭😭😭😭Love You Palestine,1,0,0,05/06/2024 16:19,,,,
18025677515295152,12264152297,,2tyazis,Izin save n share terimakasih ☺️,1,0,0,05/06/2024 17:16,,,,
17855900178170152,15727912058,,ulfah_sulfiah15,❤️❤️❤️❤️❤️❤️❤️,1,0,0,05/07/2024 4:53,,,,
18006290246248197,15727912058,,ulfah_sulfiah15,🌹🌹🌹🌹🌹🌹🇵🇸,1,0,0,05/07/2024 4:53,,,,
18022683134477723,3284188566,,noviputri994,Hasbunallah wa ni'mal wakiil 😭,1,0,0,05/07/2024 7:08,,,,
18105992701400744,21453144120,,presty_nurul,Free Palestine 🇵🇸,1,0,0,05/07/2024 19:10,,,,
17883136131048377,4620461732,,arinaarinigaleri,"Yaa Allah,, mohon beri pertolongan dan perlindungan utk saudara2 kami disana Ya Allah 🤲😭",1,0,0,05/07/2024 22:04,,,,
17958330950760340,62304027907,,qoriatul.hasanah.92,😭😭😭😭,1,0,0,05/08/2024 0:12,,,,
18080924059424275,3999759211,,mini_phonephoto,😢😢😢😭😭😭,1,0,0,05/08/2024 7:28,,,,
18337669570115718,61960543292,,rini__aira,😭😭😭nyatanya kalian yang merdeka kami yang terbelunggu  mengejar dunia,1,0,0,05/08/2024 8:37,,,,
18041416735805637,5463756308,,fatmahrasikhah,😭😭😭😭😭,1,0,0,05/08/2024 8:51,,,,
18019907732012155,2070149652,,aidamulyanie,😭😭😭😭,1,0,0,05/08/2024 10:05,,,,
18139323247325244,49304248301,,mila_khan26,😢😢😢😢👏👏🤲🤲🤲🤲☝☝😭😭😭😭😭😭,1,0,0,05/08/2024 12:30,,,,
18034026208937632,1822166515,,patria_elbyci,ya Allah baru kalimat pertama udh sesenggukan 😢,1,0,0,05/08/2024 12:47,,,,
18034556065928044,358025539,,ely_rosianaa,😭😭😭😭,1,0,0,05/09/2024 8:22,,,,
17952486875787546,34385220457,,asma_binti_az,"Semoga bsa menggugah hati artis2 lain yg msh pro sm israel,yg msh terima endors produk2 pro israel,semakin bnyk artis yg bergabung 😢krn sungguh kalian akan dimintai pertanggungjawaban",1,0,0,05/09/2024 10:27,,,,
18279372175207236,58222384444,,lubna_adinda10,😢😢😢aq pun nangis,1,0,0,05/10/2024 10:07,,,,
17924744534864184,43879571115,,momoci_001,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1,0,0,05/10/2024 10:50,,,,
18026677058105730,33650539870,,imahkingzoka,"Wahai umat Muslim, Sudahkah anda boikot produk Israel dan pendukungnya hari ini??????!!!",1,0,0,05/10/2024 15:27,,,,
18018256448204423,1978037458,,daffakaif,"Yaa Allah pengen banget kesana jadi relawan 😢 buat membantu mereka apapun tugasnya, semoga kemerdekaan segera mereka dapatkan 😢",1,0,0,05/11/2024 0:37,,,,
"1,80646E+16",7566359458,,pipih98_jenal,Merinding kak masya allah😢😢,1,0,0,05/11/2024 7:10,,,,
18050091097654424,642916043,,safira_khai,😭😭😭,1,0,0,05/11/2024 9:30,,,,
18048274609676735,52638557441,,deviagustingumilang,Ya Allah 😭,1,0,0,05/11/2024 9:56,,,,
17889513005962466,2125030602,,dewisanti12,"Sambil nangis, gak kebayang.😢😢",1,0,0,05/11/2024 12:45,,,,
17846830044193983,1212882358,,hayatulasep,😭😭,1,0,0,05/11/2024 13:46,,,,
18430384330013460,48163710749,,ayiefadzli22,Hasbunallah wanikmawakil ☝️☝️🤲🤲🇵🇸🇵🇸🇲🇾🇲🇾😢,1,0,0,05/11/2024 16:49,,,,
17970271367707488,4927248894,,karimaelmakky,#freepalestine🇵🇸,1,0,0,05/11/2024 17:16,,,,
18454351027050968,3992851874,,roseekhanza,😢😢,1,0,0,05/11/2024 18:24,,,,
"1,78541E+16",54591257085,,denisrn99,😢😢😢,1,0,0,05/11/2024 19:43,,,,
18011121941369590,11082051442,,wawankurniawan000,Saya meneteskan air mata 😭😞,1,0,0,05/11/2024 22:44,,,,
18266091754237493,49290127992,,sania_hasanah,Astaghfirullah al'adziim hasbunallaahu wani'mal wakil ni'mal maula wani'mannashir 🤲,1,0,0,05/12/2024 6:01,,,,
17995630283413978,66097180649,,naja.nz02,😭😭😭😭😭😭😭😭😭🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,1,0,0,05/12/2024 6:12,,,,
18430567057040076,57917594994,,ikawatidyahsusanti,"Ya Alloh,nyesek banget",1,0,0,05/12/2024 6:53,,,,
17999019539534786,54315460959,,alearizkimaulidamaulida,"Ya allah, air mataku langsung mengalir",1,0,0,05/12/2024 10:38,,,,
18309309778149669,65975075817,,gofuraljawi,😢😢will be free Palestina❤️❤️❤️,1,0,0,05/12/2024 11:03,,,,
18023609405150578,65975075817,,gofuraljawi,I love gaza al aqsa Palestina❤️❤️❤️,1,0,0,05/12/2024 11:05,,,,
18050675563648513,1577115569,,yunnipardede,Gw yg dstu ga bakal bisa baca😭,1,0,0,05/12/2024 11:24,,,,
18043381723790504,307637680,,tiwitiwikute,maaf kan kami gaza😢,1,0,0,05/12/2024 14:07,,,,
17920580942806215,1721818097,,hello_siska,😢,1,0,0,05/12/2024 16:09,,,,
18033586978791383,5889895537,,vviiiiiiii__h,gakuat dengar sampai habis😢😢😢💔💔💔 ampuni kami yang lemah yaAllah😢,0,0,0,05/12/2024 21:07,,,,
18038117629847894,49203136830,,naya_2060,"Yaa Rabb Sebaik baik penolong adalah Engkau, begitu lemahnya kami sbg manusia tdk bs menolong saudara kami di gaza , kesengsaraan mereka adalah bukti kelemahan kami , Yaa Rabbuliakan mereka didunia dan akhirat dan Bahagia kan mereka dunia Akhirat",0,0,0,05/13/2024 8:28 AM,,,,
18012542306458327,43326416489,,marlinbenyaminmarlinbenyamin,"Kita yang tak bisa berbuat apa apa setidaknya  di setiap doa doa kita..jangan lupa selip doa untuk anak anak ,ibu kakek,nenek dan para pejuang Palestina untuk segera menghirup udara  dan bumi yang merdeka🤲🤲🤲😭😭😭😭",0,0,0,05/13/2024 8:31 AM,,,,
17967125552724660,57602910545,,mscintadakwah_389,😭😭😭😭😭😭😭😭😭😭😭😭 astagfirullah Al Adziim 😭😭😭😭😭,0,0,0,05/13/2024 12:35 PM,,,,
"1,78703E+16",58332967573,,ali.rahimi_64,الحل الوحيد لإرغام الحكومات على التدخل لوقف الإبادة على غزة هو المظاهرات المفتوحة,0,0,0,05/13/2024 3:45 PM,,,,
18008413772419966,4482023874,,dinisaputri30,Gg kuat 😭😭😭😭💔,0,0,0,05/13/2024 9:14 PM,,,,
17997381779381083,29160064528,,opi_steven_al_gacor,Bismillahirrahmanirrahim #freepalestine🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,0,0,05/14/2024 8:43 AM,,,,
18014281958123673,6339901247,,area.binjai,😢😢,0,0,0,05/14/2024 9:07 AM,,,,
18032852515815768,13285627082,,yesi_suwandi,😭😭😭😭😭😭😭😭😭,0,0,0,05/14/2024 1:46 PM,,,,
17975716631704889,1934839337,,syaa891,YaAllah 😭😭😭💔,0,0,0,05/14/2024 2:18 PM,,,,
17850477183198098,65283543703,,sitihalipha,Ya Allah gak kuat 😭😭,0,0,0,05/14/2024 3:40 PM,,,,
18430841809051277,6628553299,,bastianjizzy,😢,0,0,0,05/14/2024 4:35 PM,,,,
18000837509540722,44188913387,,miftahuljannatulfirdaus_,,0,0,0,05/14/2024 5:34 PM,,,,
17923327640905777,62410816865,,roymarteen.toyota,Ya Allah ku panjatkan selalu doa untuk GAZA ya Allah berikan perlindungan ya Allah🙌,0,0,0,05/14/2024 6:00 PM,,,,
17934606272832203,1590348807,,inasukmawaty,💔 😭,0,0,0,05/14/2024 6:22 PM,,,,
17863276722135924,3225738457,,arfmoot,😍😍😍,0,0,0,05/14/2024 7:04 PM,,,,
18001343489612349,7554716187,,yensanto,Doa kami selalu untuk saudara kami di Gaza#FreePalestina🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸allahu akbar Merdeka lah Palestina,0,0,0,05/14/2024 8:50 PM,,,,
18018902759332734,53727652979,,_phoenix01,Free palestine,0,0,0,05/14/2024 11:38 PM,,,,
17858361390124244,6226930213,,puteryrhk,Nangisssss bangetttt😭😭😭😭😭😭💔💔💔💔💔,0,0,0,05/15/2024 12:17 AM,,,,
17919760931814229,55055230847,,danimatak,Allah bersama kita semua,0,0,0,05/15/2024 12:25 AM,,,,
18021299117324350,50043806284,,rima_93_,Free Palestine❤️💚,0,0,0,05/15/2024 2:34 AM,,,,
18027169511102593,63580328094,,iswathuniswathun,Yaaa Allahh😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴😭😭😭😭,0,0,0,05/15/2024 5:29 AM,,,,
17863457220137429,63580328094,,iswathuniswathun,Subhanallah wallhamdulillahh Allhuakbarr 🇯🇴🇯🇴🇯🇴🇯🇴🇯🇴❤❤❤❤❤😭😭😭Allahummassolli alasayyidina muhammadd🤲🤲🤲,0,0,0,05/15/2024 5:32 AM,,,,
17965413002619611,764324732,,retisant,Ya Allah 😭💔😭🤲🏻,0,0,0,05/15/2024 7:16 AM,,,,
18027381332106347,1458005533,,risqiaml,Gaza 💔,0,0,0,05/15/2024 9:12 AM,,,,
18020607512237819,3093611168,,navidacahyani,😭😭,0,0,0,05/15/2024 9:17 AM,,,,
18021128681015409,1495569437,,ismi_sholicha,Gaza... Forgive us😭,0,0,0,05/15/2024 11:57 AM,,,,
18007777271439073,10197784023,,eyreinaerin95,"Maaf aku skip dlu nnti lanjut di kamar ,, di luar mau nangis malu 🥺😭",0,0,0,05/15/2024 12:57 PM,,,,
17896981626003462,58738368229,,bembenkgobenk,"Acara yang Bagus... I love Gaza... , #freepalesntine🇸🇩🇸🇩🇸🇩 ❤️😭",0,0,0,05/15/2024 12:59 PM,,,,
17922992642899741,60883844137,,makbule7546,👏👏👏👏👏👏👏,0,0,0,05/15/2024 1:43 PM,,,,
17921087297911786,60883844137,,makbule7546,😢😢😢😢😢😢😢😢😢,0,0,0,05/15/2024 1:43 PM,,,,
18020465102017579,60883844137,,makbule7546,❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,05/15/2024 1:43 PM,,,,
18096537340413902,3721264122,,imat_afa_aunillah,😢😢😢😢😢😢😢😢,0,0,0,05/15/2024 1:50 PM,,,,
18028667678071999,6863063899,,dheaanzha,Maafkan kami Gaza ku... 30rb syahid sudah menggetarkan dunia ...,0,0,0,05/15/2024 2:01 PM,,,,
18042495778774385,2873623239,,lia_herniza,"MasyaAllah berlinang air mata kak,palestine will be free..Allahu akbar",0,0,0,05/15/2024 2:24 PM,,,,
18045916228741315,5612941486,,dianprnams,💔🥹🥹,0,0,0,05/15/2024 3:39 PM,,,,
17926398341860287,17100944289,,ashcore87,Allahuakbar Allahuakbar Allahuakbar ☝️☝️☝️🇵🇸,0,0,0,05/15/2024 5:12 PM,,,,
18022689302134650,3194963913,,mv_7_,#freepalestine,0,0,0,05/15/2024 5:56 PM,,,,
17999624984552430,50038103650,,kurn.ia2552,Ya Allah 😭,0,0,0,05/15/2024 8:02 PM,,,,
17892129465001809,56805769642,,otsutsuki_xyzarr,#freepalestine,0,0,0,05/15/2024 8:14 PM,,,,
18022108865487816,64598519554,,achmad_nina,Free palestine ❤️❤️❤️❤️ insyaa Allah... 😭😭😭😭😭🤲🤲🤲🤲,0,0,0,05/15/2024 9:47 PM,,,,
18338476891137639,5723829759,,leni1058,Gaza maafkan kami😢😢😢,0,0,0,05/15/2024 10:18 PM,,,,
17881471203061070,58501794955,,alfiannnnn17__,#freepalestine🇵🇸❤️ #feednorthgaza🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,0,0,05/16/2024 2:18 AM,,,,
17897220774002271,1818101558,,denuriman,😢 ya Allah lindungi palestina selalu,0,0,0,05/16/2024 5:34 AM,,,,
18028426922064631,35060171318,,izamnurudin,#freepalestine🇵🇸❤️ #savepalestine🇵🇸 #feednorthgaza🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0,0,0,05/16/2024 5:40 AM,,,,
18003883637529819,65241534317,,ghefaril_.15,", bertahun tahun Palestina di campakkan, dan akhirnya tahun ini semua dunia sadar bahwa ke kejaman israel, malu banget sama allah, ternyata ibadah ibadah ku belum bisa mengimbangi buih di lautan...... 😭😭😭😭",0,0,0,05/16/2024 7:04 AM,,,,
17908979495957015,8472959383,,nelinadia17,#alleyesonraffah #freepalestine🇵🇸 #stopgenicideingaza🇵🇸,0,0,0,05/16/2024 8:25 AM,,,,
17924344265872358,8160491661,,gitamalia123,😭😭😭,0,0,0,05/16/2024 8:26 AM,,,,
18033654034943698,48014399252,,suhaemah123,😢😢😢,0,0,0,05/16/2024 9:13 AM,,,,
17973871019581473,60177102988,,z._wa09ii04,Free Palestina🇵🇸,0,0,0,05/16/2024 10:44 AM,,,,
18227527012281153,2164019864,,hanny7725,Nangiisss gak bisa nahann😭😭😭,0,0,0,05/16/2024 1:18 PM,,,,
18015337229106494,19806426035,,_einbashiroh,"Masyaa Allah narasinya mengandung doa , bismillah segera merdeka Gaza 
Free Palestine",0,0,0,05/16/2024 2:00 PM,,,,
17936607119835260,42061517307,,yaayataka,#freepalestine🇵🇸,0,0,0,05/16/2024 2:06 PM,,,,
18017901170256129,7100186791,,vivit0ryt,Doa ku selalu untuk Palestina ❤️❤️❤️,0,0,0,05/16/2024 2:43 PM,,,,
18004352333578410,2346331632,,lalalass3,😢,0,0,0,05/16/2024 3:34 PM,,,,
18090470113432991,59682614427,,shell.store16,#freepalestine,0,0,0,05/16/2024 6:32 PM,,,,
18013992647460547,24000427129,,albesamyrto,🙏💗😢,0,0,0,05/16/2024 8:04 PM,,,,
17914266326843278,62104808959,,nnazwaaa.ptri,#freepalestine🇵🇸🤍🤍🤍,0,0,0,05/16/2024 8:39 PM,,,,
18318570226135238,47834124236,,annisashaynanasution_12,Free Palestine ❤️,0,0,0,05/16/2024 9:45 PM,,,,
18410165632070049,4827789274,,oqti_viana,merinding banget 😭😭,0,0,0,05/16/2024 9:50 PM,,,,
17855383122176888,66544122632,,muhfirdausjafar,❤️,0,0,0,05/17/2024 1:13 AM,,,,
18057621583582408,4865735243,,istie_yana,#freepalestine❤️❤️❤️ #saverafahpalestine🇵🇸 ❤️,0,0,0,05/17/2024 4:53 AM,,,,
18120330802362980,47225453785,,e_saphiraa,Ya Allah maafkan hambamu yg msh memikirkan dunia semoga Palestine  merdeka secepatnya😢❤️,0,0,0,05/17/2024 9:29 AM,,,,
17867200968107973,965490314,,rediiastra,😭😭,0,0,0,05/17/2024 11:17 AM,,,,
18324017482122634,53855315374,,wsz81149,#freepalestina🇵🇸,0,0,0,05/17/2024 1:01 PM,,,,
17938089659830333,5811456433,,rifkym01,#freepalestine,0,0,0,05/17/2024 3:54 PM,,,,
18030360413070678,56493160247,,suciramadani22111,ALLAHUAKBAR free Palestine🇵🇸❤️,4,0,0,05/17/2024 10:20 PM,,,,
18021168245221311,9950258063,,irpnmhmdk,😭😭😭🤲🤲🤲🇸🇩🇸🇩,0,0,0,05/17/2024 11:51 PM,,,,
18032445055837816,9950258063,,irpnmhmdk,Izin post ka #freepalestine🇵🇸,0,0,0,05/18/2024 1:13 AM,,,,
17961384929759147,1442303119,,rikey25,😭😭😭,0,0,0,05/18/2024 6:49 AM,,,,
17928615521779658,1070875770,,tatiaherdiyanti,Dara termasuk yg di block kan ya,1,0,1,05/18/2024 3:54 PM,,,,
17877046506021764,1070875770,,tatiaherdiyanti,-@tatiaherdiyanti karna ngiklan produk zionis,0,1,0,05/18/2024 3:54 PM,,,,
17942331314810166,8596987616,,sandyfially,🥺,0,0,0,05/18/2024 8:55 PM,,,,
18068050846520161,2281256647,,asya.ferryl,#freepalestine,0,0,0,05/19/2024 2:34 AM,,,,
18000147875621228,3901402793,,salima_naziha_solin,😢😢,0,0,0,05/19/2024 6:35 AM,,,,
18126574207345205,65696839602,,tajuk_selanga,Fur heaven sake😂😂😂😂😂😂😂😂,0,0,0,05/19/2024 7:17 AM,,,,
18021693410511063,65696839602,,tajuk_selanga,Good heavens god be with ye😂😂😂😂😂😂😂,0,0,0,05/19/2024 7:19 AM,,,,
17973554159587413,56429315514,,rotinya.bogor,😭😭😭😭😭😭😭,0,0,0,05/19/2024 2:26 PM,,,,
17989334909499897,6256517522,,merna2605,😢😢😢😢😢,0,0,0,05/19/2024 11:10 PM,,,,
18032174818959689,27056303157,,adeirawan.ade.16,😭😭😭😭💔💔💔💔,0,0,0,05/20/2024 8:28 AM,,,,
18009209378410525,1735496046,,afida.aziza,#freepalestine🇵🇸 #alleyesonrafah #savegaza🇵🇸,0,0,0,05/20/2024 9:28 AM,,,,
18298957567086518,2198843891,,tyasanrang,❤️🇵🇸,0,0,0,05/20/2024 1:11 PM,,,,
18128098825342637,5674046295,,sofyroiza,Gaza maafkan aku ...😭,0,0,0,05/20/2024 2:02 PM,,,,
17946383900696544,65820448623,,aahmadizzudin,Bukan kamu yang membutuhkan kami tapi kami yang membutuhkan kamu Gaza doakan kami semoga dari keturunan kami,0,0,0,05/20/2024 2:10 PM,,,,
17864544054115805,9867115897,,liaxtagram,"Sakit banget pas kemarin jalan² ngelewatin mekdok eh masih rame jir, bangs jsjcnjc😭😭😭😭💔💔💔",0,0,0,05/20/2024 8:32 PM,,,,
18029379968009226,45976769770,,nuha_abdullah04,Ya Allah  kuatkan iman saudara kami di Gaza palestine 🇵🇸 Amin Ya Allah 🤲🤲😭😭😭😭😭💔💔💔💔,0,0,0,05/21/2024 5:24 AM,,,,
18127259722354004,51031186006,,alia._psych_,@eye.on.palestine #freepalestine #freenorthgaza🇪🇭🇪🇭🇪🇭❤️❤️ #freenorthgaza #freegazafromhamas #gazaceasefirenow‼️🇵🇸🇵🇸🇵🇸 #gazaceasefirenow #saverafahpalestine🇵🇸 #saverafah🇵🇸 #prayforpalestine #prayforpalestine #palestinamerdeka hasbunallaah wani'mal wakiil 🤲❤️😭🇵🇸🇵🇸❤🇮🇩,0,0,0,05/21/2024 1:56 PM,,,,
17898136590003142,65858675229,,mazkaa06,#freepalestine🇵🇸 😢,0,0,0,05/21/2024 6:37 PM,,,,
17956816976782071,7940726463,,hapsari.reni7,Allahu akbar.... Allahuma baaarik😭🤲🤲,0,0,0,05/22/2024 8:40 AM,,,,
18035527900780178,40644930430,,andimakasar162020,إناليليهي وينايليهي راجيون🤲🤲🤲😢😢😢,0,0,0,05/22/2024 9:14 PM,,,,
18228031060273812,1622017414,,anaalfiah,😭😭😢😢,0,0,0,05/23/2024 9:16 AM,,,,
18089377972434494,3626889883,,tanahabanggrosir.ecer,Hasbunallah wani'mal Wakil....,0,0,0,05/23/2024 3:12 PM,,,,
17989384208499859,56598340762,,gazanesiaofficial,"Masya Allah 😭😭 semalam ini masih sakit lihat berita soal Gzza,, Long life resistance, Long Life P@lestine ❤️",0,0,0,05/24/2024 12:02 AM,,,,
18059671576523441,7621140376,,strohma_10,Palestine Will be free,0,0,0,05/28/2024 11:25 AM,,,,
18008858882396733,6774938048,,utaryhandayanii,#freepalestine,0,0,0,05/29/2024 12:48 PM,,,,
18043768006769405,59852220426,,dewi_real9,#frrepalestine🇵🇸,0,0,0,05/29/2024 3:55 PM,,,,
18059566396595388,59852220426,,dewi_real9,#alleyesonrafah,0,0,0,05/29/2024 3:56 PM,,,,
18000484229616075,48514362777,,nura.asmaliyah26_,😭😭😭,0,0,0,05/29/2024 7:30 PM,,,,
18035706424939401,33672870819,,minda_salsa,😭😭😭 free Palestina 🇵🇸🇵🇸🇵🇸🇵🇸❤️❤️❤️,0,0,0,05/29/2024 10:57 PM,,,,
18076798156495336,55496719866,,quelove_majalengka90,Ngga kuat 😭😭😭😭Nyeseg,0,0,0,05/30/2024 3:01 AM,,,,
17927665889889750,8071130245,,puspitadevy_,🥺❤️,0,0,0,05/30/2024 8:35 AM,,,,
17847396156201038,18270624224,,_yanstzy,@malakfada2003 🙏😭,0,0,0,05/30/2024 9:23 AM,,,,
18049128370665981,64119204092,,desarimbi,Astaghfirullah... #freepalestine ❤️ #freerafah ❤️💛🍉,2,0,0,05/30/2024 9:58 AM,,,,
17852092449200136,7813290496,,vino_wkc,😢😢😢😭😭😭,0,0,0,05/30/2024 10:01 AM,,,,
18029634265887794,60184635305,,enam__c._.class,,3,0,0,05/30/2024 10:29 AM,,,,
18264295186210112,65973745278,,sy_am2352,"Allohuakbar, ya Allah perih banget",0,0,0,05/30/2024 10:47 AM,,,,
17870665236102556,2274697765,,shivbell,😭😭😭😭😭😭,0,0,0,05/30/2024 11:32 AM,,,,
18025693145486060,58772582341,,arrayyyyan,Hasbunallah wa ni'mal wakil,0,0,0,05/30/2024 1:29 PM,,,,
18000967577554131,26956718071,,icaoktav13,Nangis bgt yaa Allah😭😭,0,0,0,05/30/2024 3:23 PM,,,,
18029669624019489,5346150046,,santynurmalla15,😢😢ya allah 😢💔#freepalestine🇵🇸,0,0,0,05/30/2024 3:41 PM,,,,
17882685800998364,50358735612,,indyananovita,😭😭,0,0,0,05/30/2024 4:05 PM,,,,
17988213299508672,37343227384,,zakiyaroselina16,Merinding.. MasyaAllah😭😭,0,0,0,05/30/2024 6:31 PM,,,,
17976960923703701,5338354739,,neesazhr,Ya Allah maafkan kami 😢,0,0,0,05/30/2024 8:33 PM,,,,
17879955087016099,6940547147,,mommy_adelabdi,😢😢😭😭😭 ya'allah mewek,0,0,0,05/30/2024 8:50 PM,,,,
18035935708807580,7364434685,,irawan_tris,Ya Allah😭😭😭💔,0,0,0,05/30/2024 8:57 PM,,,,
18053722141564665,34507930814,,faqotfitrianti,"Semoga allah memberi kekuatan dan kesabaran kepada saudara kami di palestin 🤲🤲,,maafkan kami yang hanya bisa menangis melihat berita kebiadaban kaum kera kepada saudara kami 😢😢🙏🏻🙏🏻🙏🏻...kami percaya ,meskipun palestin di gempur terus dengan brutal ,,kalian saudara kami di palestin tak akan pernah habis!!!!! ❤️🤲🤲....ALLAHUAKBAR☝️☝️✊✊✊",0,0,0,05/30/2024 10:09 PM,,,,
17879045385080001,54588851706,,sisterstuffandcraft,#freepalestine #freenorthgaza #openraffahborder @egypt,0,0,0,05/30/2024 10:27 PM,,,,
18051760423648183,63332180347,,zamwyx,YaAllah sesungguh nya engkau maha berkuasa dan engkau tidak akan memberikan cobaan melainkan melebihi kemampuan hamba mu lindungilah saudara kami di palestin,0,0,0,05/30/2024 10:37 PM,,,,
18022072721510594,54733859141,,immang470,Subhanallah maha kuasnya Allah 🙏🏻❤️,0,0,0,05/30/2024 11:08 PM,,,,
17898396933003503,53603280382,,hudayat9727,#frefalestine❤️🇵🇸,0,0,0,05/31/2024 7:18 AM,,,,
18006121415601960,1337778025,,nyaisitii09,😭🙏🙏🙏🙏,0,0,0,05/31/2024 7:49 AM,,,,
17941702640820173,1672929172,,ekanurjanah10,😭😭😭😭😭,0,0,0,05/31/2024 7:56 AM,,,,
